Hire_ID,Application_Date,Gender,Race,Applied_Department,Outcome,Hire_Date
15660,2024-09-01,Male,White,Legal,Hired,2024-11-10
15662,2024-06-01,Male,Hispanic,Operations,Hired,2024-11-28
15668,2023-02-24,Female,Hispanic,Compliance,Hired,2024-08-29
15671,2022-10-14,Male,Hispanic,Finance,Hired,2024-03-02
15683,2025-04-15,Female,Asian,HR,Hired,2025-08-27
15711,2025-03-27,Male,Other,HR,Hired,2024-11-03
15717,2025-08-03,Female,Black,Risk,Hired,2024-12-24
15731,2025-03-15,Male,Other,Retail Banking,Hired,2024-10-28
15765,2023-06-21,Male,Asian,Legal,Hired,2024-06-16
15767,2023-03-01,Male,Hispanic,Compliance,Hired,2025-01-23
15781,2023-12-29,Female,Hispanic,Risk,Hired,2024-10-21
15787,2024-12-31,Female,Black,IT,Hired,2023-05-09
15795,2022-10-05,Female,White,Operations,Hired,2025-05-10
15796,2025-08-10,Female,Asian,Risk,Hired,2023-02-27
15804,2025-06-13,Female,Black,IT,Hired,2023-02-09
15827,2024-05-30,Male,Hispanic,Compliance,Hired,2025-07-06
15829,2024-04-24,Female,Black,Finance,Hired,2024-05-26
15834,2023-06-21,Female,Black,Finance,Hired,2024-12-04
15852,2024-04-09,Female,Other,HR,Hired,2024-02-12
15860,2024-06-17,Male,Other,Risk,Hired,2023-09-14
15876,2023-07-04,Male,Other,Legal,Hired,2023-08-14
15881,2024-09-25,Female,Other,Finance,Hired,2022-12-07
15899,2024-04-07,Female,Hispanic,HR,Hired,2023-08-03
15902,2022-10-19,Female,Hispanic,Risk,Hired,2025-05-22
15908,2024-04-22,Female,Other,IT,Hired,2024-08-20
15919,2025-04-07,Female,Hispanic,Finance,Hired,2022-10-02
15956,2023-01-10,Female,Asian,Risk,Hired,2024-05-27
15958,2024-07-27,Female,Hispanic,HR,Hired,2024-11-15
15969,2024-02-17,Male,Hispanic,Legal,Hired,2025-02-21
15974,2024-02-13,Male,Other,Retail Banking,Hired,2025-03-07
15980,2024-03-17,Female,Asian,HR,Hired,2024-03-11
15987,2025-06-11,Male,Black,IT,Hired,2023-10-02
15995,2023-03-04,Female,Asian,Compliance,Hired,2022-11-22
15996,2023-05-28,Female,White,Operations,Hired,2025-03-06
15999,2023-07-15,Male,Black,Risk,Hired,2025-09-02
16020,2023-12-19,Male,Asian,Operations,Hired,2022-10-26
16060,2022-10-13,Female,Black,Operations,Hired,2025-03-14
16062,2024-11-09,Male,Asian,HR,Hired,2024-09-09
16080,2024-09-11,Male,Other,Legal,Hired,2023-06-05
16085,2024-01-28,Male,Hispanic,IT,Hired,2024-02-01
16087,2023-09-20,Male,Other,HR,Hired,2023-02-20
16098,2025-06-17,Female,White,Retail Banking,Hired,2025-08-07
16105,2024-09-21,Male,Asian,Operations,Hired,2024-08-06
16111,2024-05-11,Male,White,Legal,Hired,2025-02-04
16130,2023-06-23,Female,Black,Compliance,Hired,2023-05-06
16132,2025-06-16,Male,Other,Risk,Hired,2024-08-09
16134,2025-04-02,Female,Hispanic,Retail Banking,Hired,2025-07-01
16149,2025-01-31,Male,Black,Operations,Hired,2022-11-19
16161,2025-07-12,Female,White,Risk,Hired,2025-01-26
16162,2023-12-10,Female,Asian,Legal,Hired,2023-05-19
16167,2023-04-16,Male,Other,Finance,Hired,2023-12-05
16171,2025-08-20,Female,Asian,Legal,Hired,2024-03-13
16197,2024-10-30,Female,Hispanic,Finance,Hired,2025-07-20
16208,2023-09-12,Male,Other,Legal,Hired,2023-05-17
16211,2024-03-17,Female,Asian,Retail Banking,Hired,2025-07-05
16218,2025-04-28,Female,Hispanic,Retail Banking,Hired,2025-01-11
16225,2023-12-05,Male,Other,Operations,Hired,2022-11-14
16233,2023-03-04,Male,White,Retail Banking,Hired,2024-06-21
16249,2024-04-30,Female,White,Compliance,Hired,2025-06-03
16251,2024-01-01,Male,White,Operations,Hired,2023-10-04
16265,2022-11-27,Male,Hispanic,Legal,Hired,2024-05-24
16270,2024-01-26,Female,White,Risk,Hired,2023-07-10
16275,2024-06-17,Female,Black,Finance,Hired,2024-02-20
16280,2025-05-22,Male,Other,Retail Banking,Hired,2022-10-29
16283,2024-05-23,Male,Black,Retail Banking,Hired,2022-11-08
16289,2023-07-22,Male,Black,Finance,Hired,2024-12-06
16292,2024-04-05,Male,Other,Legal,Hired,2023-10-15
16301,2024-04-10,Female,Hispanic,IT,Hired,2023-11-24
16305,2023-06-06,Male,White,HR,Hired,2025-07-22
16308,2023-12-13,Male,Other,Legal,Hired,2025-01-02
16309,2024-01-07,Male,Black,IT,Hired,2024-10-31
16311,2025-03-09,Male,White,Operations,Hired,2022-10-04
16329,2025-03-30,Male,Other,Risk,Hired,2023-06-04
16330,2022-12-04,Male,Hispanic,Legal,Hired,2025-07-23
16334,2022-12-30,Female,Other,Legal,Hired,2025-07-08
16336,2025-05-03,Female,Black,HR,Hired,2025-01-20
16351,2024-08-19,Female,Black,Finance,Hired,2025-07-10
16353,2024-12-09,Female,Black,Risk,Hired,2023-03-26
16358,2024-03-29,Female,Asian,Legal,Hired,2023-12-08
16366,2023-12-19,Male,White,Finance,Hired,2022-11-05
16378,2023-02-05,Female,Asian,Finance,Hired,2025-06-11
16381,2024-04-06,Female,Hispanic,IT,Hired,2024-01-06
16389,2024-01-23,Female,Black,Risk,Hired,2024-10-09
16401,2024-02-08,Female,Other,Retail Banking,Hired,2024-03-13
16403,2023-11-26,Female,Black,Finance,Hired,2024-10-29
16404,2025-04-15,Male,White,HR,Hired,2024-11-25
16437,2023-06-05,Male,White,Compliance,Hired,2024-02-26
16438,2023-04-04,Male,Black,Retail Banking,Hired,2023-12-07
16451,2024-02-14,Female,Hispanic,Retail Banking,Hired,2023-10-05
16475,2023-11-26,Male,Asian,Risk,Hired,2024-04-01
16478,2024-08-14,Female,Hispanic,Compliance,Hired,2024-07-29
16481,2025-04-26,Female,Asian,Risk,Hired,2024-11-02
16499,2024-01-16,Male,Hispanic,Finance,Hired,2025-08-24
16510,2024-08-16,Female,Asian,Operations,Hired,2023-06-06
16531,2023-09-14,Female,Hispanic,Risk,Hired,2025-03-02
16545,2024-03-26,Male,Asian,Operations,Hired,2025-08-17
16546,2024-11-20,Female,Black,Risk,Hired,2024-04-03
16553,2025-02-25,Male,Other,Legal,Hired,2023-12-06
16554,2024-09-14,Female,Asian,Compliance,Hired,2023-12-24
16578,2023-06-17,Female,Asian,Compliance,Hired,2023-05-08
16590,2024-07-24,Female,Asian,Retail Banking,Hired,2023-02-22
16615,2022-11-04,Male,Black,Legal,Hired,2024-02-07
16618,2024-07-01,Male,Hispanic,Retail Banking,Hired,2022-11-29
16638,2024-06-12,Female,Black,Legal,Hired,2022-11-05
16654,2023-12-01,Male,Other,Finance,Hired,2023-05-08
16665,2023-08-14,Male,Black,Finance,Hired,2022-12-28
16668,2022-10-27,Male,Other,Compliance,Hired,2025-03-29
16704,2022-12-28,Female,White,Compliance,Hired,2025-01-06
16710,2025-08-28,Female,Black,Risk,Hired,2023-12-25
16717,2024-01-28,Female,Hispanic,Retail Banking,Hired,2023-06-18
16720,2023-10-02,Male,White,Legal,Hired,2024-10-12
16727,2022-12-17,Female,Black,Operations,Hired,2023-03-20
16741,2025-05-11,Female,Asian,Risk,Hired,2023-01-10
16742,2023-11-06,Female,Asian,IT,Hired,2022-11-09
16759,2025-02-27,Male,Hispanic,HR,Hired,2023-11-10
16773,2025-03-12,Male,White,IT,Hired,2022-09-28
16778,2023-11-11,Female,Asian,Finance,Hired,2023-04-11
16789,2025-07-08,Male,Hispanic,Legal,Hired,2022-11-29
16805,2023-04-12,Male,Asian,Operations,Hired,2025-04-16
16818,2025-03-26,Male,Hispanic,IT,Hired,2024-05-07
16819,2024-10-03,Female,Hispanic,Legal,Hired,2023-11-21
16826,2023-06-20,Male,White,IT,Hired,2023-08-25
16828,2022-11-29,Male,Other,IT,Hired,2023-07-08
16833,2024-05-12,Female,White,Operations,Hired,2023-01-10
16840,2025-03-20,Other,Other,Risk,Hired,2025-01-01
16845,2023-04-22,Male,Other,Legal,Hired,2022-10-02
16854,2023-11-23,Male,White,Compliance,Hired,2022-09-25
16871,2023-09-14,Male,White,Finance,Hired,2024-08-20
16872,2024-11-01,Male,White,Risk,Hired,2025-05-27
16883,2023-07-18,Male,Asian,Risk,Hired,2025-01-01
16905,2025-06-15,Female,Hispanic,Compliance,Hired,2023-11-26
16911,2024-05-26,Female,White,Risk,Hired,2025-04-11
16928,2023-03-10,Female,Other,HR,Hired,2024-02-16
16940,2022-12-18,Male,Asian,HR,Hired,2023-01-23
16948,2025-01-26,Male,Hispanic,Operations,Hired,2022-11-17
16949,2023-07-17,Female,White,IT,Hired,2023-11-25
16961,2023-04-22,Male,Asian,Operations,Hired,2023-08-24
16979,2023-08-14,Male,Hispanic,Compliance,Hired,2023-05-28
16981,2025-05-15,Male,White,Finance,Hired,2025-04-30
16994,2024-11-15,Male,Black,Risk,Hired,2024-09-25
17000,2024-01-06,Female,White,Retail Banking,Hired,2023-10-20
17019,2024-05-01,Other,Hispanic,Retail Banking,Hired,2025-08-07
17050,2023-11-21,Female,White,Legal,Hired,2024-12-07
17055,2023-03-08,Male,Asian,Operations,Hired,2023-12-19
17061,2024-03-29,Female,White,Finance,Hired,2024-01-11
17065,2025-09-02,Female,White,Risk,Hired,2022-10-24
17110,2023-08-27,Female,Hispanic,Finance,Hired,2023-07-09
17120,2025-09-01,Female,Hispanic,Risk,Hired,2025-01-25
17145,2022-10-19,Female,Asian,HR,Hired,2025-04-19
17150,2025-03-27,Female,White,Retail Banking,Hired,2023-06-28
17166,2023-07-19,Male,White,Compliance,Hired,2025-06-29
17173,2024-07-22,Female,Asian,IT,Hired,2023-07-13
17179,2025-08-30,Male,Hispanic,Risk,Hired,2022-11-28
17188,2022-10-20,Male,Hispanic,Compliance,Hired,2025-08-23
17206,2024-12-21,Female,White,Finance,Hired,2025-05-30
17213,2025-06-18,Female,Black,Finance,Hired,2025-07-31
17219,2024-01-24,Male,White,Compliance,Hired,2025-02-19
17241,2024-04-13,Female,Other,HR,Hired,2023-06-03
17243,2023-12-30,Female,Hispanic,Finance,Hired,2023-03-23
17246,2024-08-16,Male,Other,HR,Hired,2024-11-02
17254,2023-03-12,Male,Black,HR,Hired,2024-04-09
17304,2022-12-24,Male,White,IT,Hired,2022-11-01
17305,2023-12-08,Male,Hispanic,Risk,Hired,2023-07-16
17316,2025-08-09,Female,Other,Risk,Hired,2024-05-25
17318,2022-12-12,Male,Hispanic,Retail Banking,Hired,2023-01-13
17322,2023-04-28,Male,Asian,HR,Hired,2023-05-20
17329,2025-04-29,Female,Other,IT,Hired,2022-11-14
17335,2024-12-25,Female,Asian,Retail Banking,Hired,2023-12-29
17353,2024-11-27,Male,Other,Finance,Hired,2024-08-01
17358,2025-08-24,Male,Hispanic,IT,Hired,2024-10-29
17360,2025-08-27,Female,Black,IT,Hired,2023-04-21
17374,2024-06-14,Male,Hispanic,IT,Hired,2023-07-30
17378,2023-06-25,Male,Black,Retail Banking,Hired,2025-01-26
17379,2025-08-11,Male,Asian,Finance,Hired,2023-04-30
17389,2023-12-22,Female,Hispanic,IT,Hired,2025-04-30
17393,2023-01-11,Female,Other,Compliance,Hired,2023-04-11
17400,2023-07-09,Male,Black,HR,Hired,2024-04-10
17427,2024-12-25,Female,Hispanic,Legal,Hired,2025-08-06
17452,2024-04-01,Male,Black,IT,Hired,2023-05-24
17471,2023-04-25,Female,Other,Compliance,Hired,2024-01-16
17473,2022-12-13,Female,Black,HR,Hired,2025-04-05
17477,2024-05-24,Male,Asian,Retail Banking,Hired,2024-04-21
17503,2025-08-01,Male,Black,IT,Hired,2024-06-01
17513,2023-12-12,Male,Black,Compliance,Hired,2023-09-20
17514,2025-02-22,Male,Hispanic,Legal,Hired,2025-04-12
17516,2025-01-04,Female,White,Compliance,Hired,2024-11-07
17533,2025-07-01,Male,Other,Risk,Hired,2023-06-12
17558,2023-08-26,Female,Black,Operations,Hired,2024-02-02
17561,2023-02-04,Male,Asian,Risk,Hired,2024-08-22
17562,2024-04-08,Female,Hispanic,HR,Hired,2022-09-27
17563,2024-12-01,Female,Black,Compliance,Hired,2025-05-30
17574,2024-12-25,Male,Black,HR,Hired,2022-09-20
17575,2024-09-16,Female,Black,HR,Hired,2023-11-05
17584,2025-04-25,Female,White,IT,Hired,2024-09-09
17591,2025-05-08,Female,White,Risk,Hired,2025-05-13
17599,2024-01-25,Male,Black,Finance,Hired,2025-02-18
17624,2024-07-03,Female,Other,HR,Hired,2024-02-07
17627,2025-09-10,Female,Asian,Operations,Hired,2024-01-25
17629,2022-12-21,Female,Hispanic,Finance,Hired,2023-08-28
17637,2023-05-03,Male,Other,Retail Banking,Hired,2024-09-14
17646,2023-04-11,Male,Hispanic,Risk,Hired,2025-02-25
17648,2023-01-17,Male,Hispanic,IT,Hired,2024-08-16
17653,2024-09-06,Male,Hispanic,Retail Banking,Hired,2024-06-20
17654,2023-10-02,Female,Asian,Risk,Hired,2025-05-22
17659,2024-07-01,Female,Hispanic,HR,Hired,2025-05-24
17683,2025-04-23,Male,Hispanic,IT,Hired,2024-12-13
17690,2024-01-19,Female,Other,Risk,Hired,2024-07-17
17745,2024-11-15,Male,Hispanic,Legal,Hired,2024-03-02
17750,2023-05-03,Female,Other,IT,Hired,2023-10-12
17752,2025-04-19,Female,Hispanic,Risk,Hired,2025-04-10
17764,2025-08-21,Male,Other,Retail Banking,Hired,2023-03-04
17775,2023-09-22,Male,Black,Legal,Hired,2022-10-20
17796,2022-09-22,Female,White,Risk,Hired,2023-08-13
17808,2023-07-30,Male,Hispanic,Finance,Hired,2023-11-23
17810,2022-10-01,Female,Hispanic,Retail Banking,Hired,2024-12-03
17811,2024-07-17,Male,Hispanic,Risk,Hired,2025-06-04
17817,2025-07-02,Female,Hispanic,Finance,Hired,2023-11-08
17819,2025-02-10,Male,Asian,Legal,Hired,2023-05-10
17826,2023-05-02,Male,Black,IT,Hired,2023-08-28
17831,2022-11-13,Male,Hispanic,Compliance,Hired,2023-01-24
17842,2023-06-08,Female,White,Retail Banking,Hired,2024-08-02
17866,2025-07-20,Female,Black,IT,Hired,2024-01-26
17870,2025-02-13,Male,Asian,Retail Banking,Hired,2025-01-20
17873,2024-01-18,Male,Asian,Finance,Hired,2025-02-03
17875,2022-10-24,Female,White,Finance,Hired,2024-04-30
17876,2025-03-26,Female,Other,Compliance,Hired,2025-03-07
17886,2024-12-18,Female,Hispanic,Legal,Hired,2025-08-26
17906,2024-09-29,Female,White,Retail Banking,Hired,2022-10-17
17910,2024-11-01,Male,White,Retail Banking,Hired,2025-03-19
17914,2025-08-09,Female,Black,Risk,Hired,2024-01-01
17923,2025-03-24,Female,Black,Compliance,Hired,2025-01-10
17934,2023-03-31,Male,Hispanic,Finance,Hired,2024-09-17
17939,2025-04-12,Female,White,IT,Hired,2023-08-05
17943,2023-10-26,Male,Black,Compliance,Hired,2025-03-24
17966,2023-05-24,Male,Other,Finance,Hired,2023-10-09
17967,2025-08-16,Female,White,HR,Hired,2025-03-26
17975,2024-02-22,Male,White,Compliance,Hired,2024-01-20
17978,2025-09-09,Female,Black,Operations,Hired,2023-03-02
17991,2024-08-04,Female,Other,Finance,Hired,2025-01-12
17992,2023-11-28,Female,Black,IT,Hired,2023-05-03
17993,2024-07-09,Female,Other,HR,Hired,2025-06-29
17998,2025-06-11,Female,Black,Risk,Hired,2022-10-26
18005,2025-09-01,Female,Hispanic,HR,Hired,2025-02-12
18008,2025-07-28,Female,Black,Retail Banking,Hired,2023-12-22
18011,2024-02-13,Female,Other,Operations,Hired,2023-03-18
18013,2023-01-28,Male,Asian,IT,Hired,2023-02-05
18022,2024-03-28,Female,Black,Legal,Hired,2022-10-01
18027,2024-03-10,Female,Hispanic,Finance,Hired,2025-06-21
18029,2023-12-17,Male,Other,Operations,Hired,2024-05-08
18060,2022-12-27,Female,White,Compliance,Hired,2023-06-04
18067,2023-04-17,Male,Other,Legal,Hired,2024-01-10
18096,2025-03-12,Female,Asian,Retail Banking,Hired,2023-08-29
18106,2024-09-13,Male,Other,Compliance,Hired,2025-05-14
18112,2025-09-02,Female,Black,Legal,Hired,2024-03-16
18115,2024-02-03,Female,Other,Legal,Hired,2023-07-07
18126,2024-08-11,Female,Other,Retail Banking,Hired,2024-12-11
18131,2024-02-23,Male,Hispanic,Legal,Hired,2025-07-28
18133,2024-05-31,Male,Asian,Legal,Hired,2023-07-18
18138,2024-09-01,Female,Asian,HR,Hired,2023-02-12
18147,2025-06-25,Male,Other,Legal,Hired,2023-01-08
18162,2024-03-08,Female,Asian,HR,Hired,2023-10-18
18167,2023-07-21,Female,White,Finance,Hired,2023-09-25
18172,2024-06-18,Female,Black,Operations,Hired,2024-06-15
18178,2023-07-27,Female,Asian,IT,Hired,2024-02-04
18183,2024-08-12,Female,White,IT,Hired,2024-11-14
18188,2024-01-13,Female,Other,Finance,Hired,2024-03-31
18196,2025-07-10,Male,White,Risk,Hired,2023-10-06
18211,2024-04-10,Male,Other,HR,Hired,2023-05-19
18212,2022-10-28,Male,Asian,HR,Hired,2024-07-15
18214,2024-07-11,Female,Black,Risk,Hired,2025-06-16
18243,2024-09-22,Female,Asian,Compliance,Hired,2022-09-24
18244,2024-11-08,Male,Other,HR,Hired,2023-03-23
18245,2025-01-07,Male,White,Legal,Hired,2024-05-21
18256,2023-05-10,Male,White,IT,Hired,2024-07-16
18260,2023-03-23,Male,Black,IT,Hired,2024-10-07
18264,2024-12-29,Female,White,HR,Hired,2022-10-30
18280,2025-07-31,Male,White,Finance,Hired,2024-11-16
18289,2024-02-11,Female,Asian,HR,Hired,2024-08-07
18290,2024-08-23,Female,White,IT,Hired,2024-03-16
18313,2023-01-13,Female,White,Retail Banking,Hired,2025-03-03
18327,2023-12-15,Female,White,HR,Hired,2023-10-28
18347,2023-11-17,Male,Other,HR,Hired,2023-06-10
18348,2023-10-08,Female,Hispanic,HR,Hired,2025-01-08
18380,2024-10-22,Female,Other,IT,Hired,2023-10-01
18393,2024-12-23,Female,White,Retail Banking,Hired,2025-07-28
18409,2025-02-23,Male,White,HR,Hired,2023-11-07
18412,2023-02-16,Male,White,Operations,Hired,2023-05-16
18467,2023-12-13,Male,Black,Retail Banking,Hired,2023-01-05
18492,2025-06-28,Female,White,Risk,Hired,2024-12-15
18494,2022-10-19,Male,Black,Legal,Hired,2025-04-22
18505,2024-02-12,Male,Hispanic,Finance,Hired,2024-03-25
18516,2023-11-28,Female,Black,Compliance,Hired,2024-03-23
18526,2022-12-19,Male,Black,IT,Hired,2025-08-08
18528,2025-03-27,Female,Hispanic,Compliance,Hired,2025-06-03
18533,2024-08-21,Male,Other,Legal,Hired,2023-10-10
18555,2023-01-04,Female,Hispanic,Retail Banking,Hired,2024-10-12
18560,2023-09-30,Female,Asian,Finance,Hired,2024-03-02
18580,2023-09-08,Female,White,Finance,Hired,2024-06-21
18581,2025-05-13,Female,Hispanic,IT,Hired,2024-07-24
18591,2024-01-12,Male,White,Operations,Hired,2025-04-16
18604,2024-07-30,Female,Other,Legal,Hired,2024-03-06
18605,2022-09-24,Female,Other,Retail Banking,Hired,2024-06-16
18616,2024-10-03,Female,Black,Risk,Hired,2023-04-07
18620,2023-07-29,Male,Asian,Compliance,Hired,2023-08-13
18621,2025-06-29,Female,Other,Risk,Hired,2024-11-19
18630,2025-09-04,Female,Asian,Risk,Hired,2023-05-07
18649,2024-02-12,Male,Hispanic,Compliance,Hired,2025-07-28
18650,2023-10-17,Male,Other,Finance,Hired,2023-10-23
18652,2024-10-23,Female,White,Retail Banking,Hired,2023-02-23
18658,2023-02-14,Male,Other,Risk,Hired,2025-07-21
18663,2023-06-24,Male,Black,Retail Banking,Hired,2024-08-27
18677,2025-04-17,Female,White,Compliance,Hired,2023-05-25
18714,2024-04-08,Male,Hispanic,HR,Hired,2024-11-22
18716,2024-04-12,Male,Hispanic,Finance,Hired,2024-04-18
18720,2024-08-10,Female,Asian,Compliance,Hired,2024-02-29
18726,2025-04-26,Male,Black,Finance,Hired,2022-12-22
18733,2024-07-27,Male,Hispanic,Compliance,Hired,2023-04-13
18745,2024-06-14,Female,Hispanic,Risk,Hired,2023-10-20
18751,2023-04-10,Male,Hispanic,Legal,Hired,2024-03-23
18759,2025-07-16,Female,Other,Finance,Hired,2024-04-02
18762,2024-01-29,Female,Black,Legal,Hired,2023-07-23
18763,2023-03-10,Female,White,Risk,Hired,2025-01-18
18781,2023-12-31,Male,Black,Retail Banking,Hired,2024-02-11
18829,2023-04-25,Male,Hispanic,Operations,Hired,2024-01-20
18881,2024-06-11,Male,Black,Legal,Hired,2024-01-04
18883,2023-06-22,Female,White,Finance,Hired,2024-03-30
18890,2024-04-19,Male,Black,Legal,Hired,2025-03-20
18892,2025-01-20,Male,Hispanic,Risk,Hired,2024-02-02
18893,2023-11-07,Male,Other,Operations,Hired,2025-05-06
18894,2024-09-25,Male,Hispanic,Finance,Hired,2025-04-04
18898,2025-04-14,Male,Asian,Finance,Hired,2025-01-25
18913,2023-08-18,Male,White,Operations,Hired,2025-01-02
18918,2025-08-10,Female,White,HR,Hired,2022-12-16
18926,2025-01-19,Male,Black,Compliance,Hired,2023-03-14
18935,2024-05-24,Male,White,IT,Hired,2025-06-07
18943,2022-10-06,Female,Black,IT,Hired,2025-05-26
18948,2023-02-24,Female,Hispanic,Operations,Hired,2022-11-03
18964,2024-03-14,Female,Asian,Retail Banking,Hired,2022-10-13
18975,2025-02-13,Male,Black,Legal,Hired,2024-04-28
18987,2024-01-05,Male,White,Compliance,Hired,2025-04-04
19003,2023-05-21,Male,Other,Legal,Hired,2024-09-13
19019,2022-10-23,Female,Hispanic,HR,Hired,2024-06-14
19024,2024-06-26,Male,Asian,HR,Hired,2023-11-18
19043,2024-09-22,Female,White,IT,Hired,2024-01-17
19048,2024-01-30,Female,Hispanic,IT,Hired,2024-02-29
19052,2024-06-20,Female,Asian,HR,Hired,2023-03-13
19054,2022-12-20,Female,White,Compliance,Hired,2024-06-03
19059,2024-08-24,Female,Other,IT,Hired,2024-09-27
19096,2024-03-08,Female,Other,Risk,Hired,2024-11-04
19103,2024-06-23,Female,White,Operations,Hired,2025-03-15
19115,2024-11-25,Female,Other,Legal,Hired,2023-07-13
19116,2023-11-16,Female,White,Risk,Hired,2024-02-07
19118,2024-10-17,Female,White,Compliance,Hired,2023-11-06
19125,2024-08-27,Male,Hispanic,Legal,Hired,2024-08-28
19171,2025-07-23,Male,Asian,IT,Hired,2025-05-13
19180,2024-12-04,Female,Asian,Compliance,Hired,2023-11-21
19208,2024-06-05,Female,White,Legal,Hired,2025-05-17
19228,2024-07-15,Male,Other,IT,Hired,2023-01-09
19234,2023-06-01,Male,Black,Retail Banking,Hired,2023-02-12
19239,2023-01-31,Female,White,Compliance,Hired,2023-08-28
19242,2022-11-04,Male,Hispanic,Retail Banking,Hired,2024-07-27
19253,2022-11-02,Male,Hispanic,Operations,Hired,2024-12-01
19257,2025-03-07,Female,Hispanic,Operations,Hired,2025-04-27
19266,2023-12-30,Male,Asian,Legal,Hired,2023-01-18
19270,2025-07-19,Female,White,Retail Banking,Hired,2024-03-17
19278,2023-10-24,Female,Other,IT,Hired,2023-01-07
19285,2022-12-01,Female,White,IT,Hired,2024-05-05
19308,2025-03-03,Female,Black,Risk,Hired,2025-05-06
19311,2023-01-15,Female,Other,Compliance,Hired,2023-03-30
19327,2023-01-10,Male,White,Retail Banking,Hired,2022-12-30
19330,2023-02-18,Male,Other,Risk,Hired,2023-05-15
19361,2025-05-13,Female,White,HR,Hired,2025-04-01
19375,2023-09-24,Female,Black,Risk,Hired,2024-05-06
19389,2024-07-18,Female,Black,HR,Hired,2025-07-25
19391,2024-10-18,Female,Hispanic,Compliance,Hired,2023-12-18
19401,2024-03-22,Male,White,HR,Hired,2024-06-27
19420,2023-02-21,Male,Other,Operations,Hired,2022-09-24
19433,2022-12-02,Male,Other,Legal,Hired,2023-12-07
19437,2024-11-19,Male,Hispanic,Legal,Hired,2023-06-21
19449,2025-03-27,Male,Asian,Compliance,Hired,2024-03-29
19451,2024-10-10,Male,Other,Finance,Hired,2024-10-11
19455,2025-01-26,Male,Black,Compliance,Hired,2024-06-20
19474,2023-03-19,Female,Hispanic,Retail Banking,Hired,2023-10-18
19479,2023-09-19,Female,White,Retail Banking,Hired,2025-03-16
19497,2025-05-12,Female,White,Compliance,Hired,2023-03-15
19510,2023-12-24,Female,Hispanic,Compliance,Hired,2024-03-01
19526,2025-09-14,Male,Asian,Legal,Hired,2025-05-10
19529,2022-09-16,Male,Asian,IT,Hired,2024-12-05
19541,2025-06-16,Female,Asian,Operations,Hired,2023-06-09
19551,2022-12-17,Female,Black,HR,Hired,2023-03-14
19556,2024-12-15,Male,Hispanic,Risk,Hired,2022-11-07
